순번,일자,펀드코드,펀드명,운용역,KOSPI지수,KOSDAQ지수,KOSPI200지수,기준가격,증감,과표기준가,증감,해외비과세과표기준가,증감,비거주자과표기준가,수정기준가,순자산,수탁사,설정일,설정좌수,설정액,펀드유형,과표구분,신탁구분,사무수탁사,주식비율,채권비율,주식순비율,채권순비율,지수선물순비율,국고채3년금리,국고채5년금리,통안채2년금리,CD91,전일대비수익률,주간수익률(%),1개월수익률(%),3개월수익률(%),12개월수익률(%),BM기준가,전일대비BM수익률(%)
473,2022-11-13,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,483.16",731.22,323.09,996.49,0.01,"1,024.54",0.01,0.00,0.00,0.00,996.49,"63,156,986,285",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,83.76,0.00,84.14,0.00,0.00,3.83,3.89,3.89,3.97,0.00,3.86,11.73,-1.24,-1.15,767.15,0.00
474,2022-11-14,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,474.65",729.54,321.53,988.89,-7.60,"1,024.56",0.02,0.00,0.00,0.00,988.89,"62,675,032,491",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,81.58,0.00,82.66,0.00,0.00,3.85,3.93,3.91,3.97,-0.76,2.59,7.25,-2.00,-1.91,764.52,-0.34
475,2022-11-15,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,480.33",744.96,322.31,987.14,-1.75,"1,022.12",-2.44,0.00,0.00,0.00,987.14,"62,564,140,753",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,81.72,0.00,82.80,0.00,0.00,3.75,3.82,3.83,3.97,-0.18,2.41,7.06,-2.17,-1.82,766.28,0.23
476,2022-11-16,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,477.45",743.10,321.96,"1,002.20",15.06,"1,022.14",0.02,0.00,0.00,0.00,"1,002.20","63,518,754,713",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,82.55,0.00,83.06,0.00,0.00,3.81,3.87,3.89,3.97,1.53,0.41,8.69,0.65,0.52,765.39,-0.12
477,2022-11-17,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,442.90",737.54,316.75,"1,001.65",-0.55,"1,022.15",0.01,0.00,0.00,0.00,"1,001.65","63,483,963,670",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,81.48,0.00,82.12,0.00,0.00,3.80,3.87,3.88,3.99,-0.05,1.21,8.68,-1.46,1.37,754.71,-1.39
478,2022-11-18,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,444.48",731.92,317.12,998.79,-2.86,"1,022.17",0.02,0.00,0.00,0.00,998.79,"63,302,382,081",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,82.05,0.00,84.07,0.00,0.00,3.79,3.85,3.88,3.99,-0.29,0.23,5.20,-2.20,1.57,755.20,0.06
479,2022-11-19,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,444.48",731.92,317.12,998.80,0.01,"1,022.18",0.01,0.00,0.00,0.00,998.80,"63,303,252,354",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,82.05,0.00,84.06,0.00,0.00,3.79,3.85,3.88,3.99,0.00,0.23,5.89,-2.53,0.88,755.20,0.00
480,2022-11-20,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,444.48",731.92,317.12,998.81,0.01,"1,022.19",0.01,0.00,0.00,0.00,998.81,"63,304,122,627",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,82.05,0.00,84.06,0.00,0.00,3.79,3.85,3.88,3.99,0.00,0.23,5.58,-2.53,0.88,755.20,0.00
481,2022-11-21,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,419.50",718.57,314.67,994.23,-4.58,"1,022.21",0.02,0.00,0.00,0.00,994.23,"63,013,938,154",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,80.71,0.00,82.60,0.00,0.00,3.84,3.86,3.93,4.01,-0.46,0.54,6.46,-2.98,0.41,747.48,-1.02
482,2022-11-22,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,405.27",712.26,312.02,"1,051.79",57.56,"1,022.22",0.01,0.00,0.00,0.00,"1,051.79","66,662,061,948",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,82.31,0.00,82.82,0.00,0.00,3.84,3.85,3.94,4.02,5.79,6.55,12.62,3.12,5.58,743.09,-0.59
483,2022-11-23,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,418.01",725.59,314.11,"1,056.75",4.96,"1,022.23",0.01,0.00,0.00,0.00,"1,056.75","66,976,062,359",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,80.77,0.00,81.50,0.00,0.00,3.85,3.86,3.94,4.02,0.47,5.44,13.15,2.25,6.95,747.02,0.53
484,2022-11-24,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,441.33",738.22,317.30,"1,062.10",5.35,"1,022.25",0.02,0.00,0.00,0.00,"1,062.10","67,315,379,661",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,81.29,0.00,83.36,0.00,0.00,3.69,3.72,3.82,4.03,0.51,6.04,14.60,1.95,6.88,754.23,0.96
485,2022-11-25,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,437.86",733.56,316.07,"1,066.98",4.88,"1,022.27",0.02,0.00,0.00,0.00,"1,066.98","67,624,752,376",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,81.71,0.00,83.50,0.00,0.00,3.64,3.67,3.77,4.03,0.46,6.83,15.24,2.29,7.84,753.16,-0.14
486,2022-11-26,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,437.86",733.56,316.07,"1,067.00",0.02,"1,022.28",0.01,0.00,0.00,0.00,"1,067.00","67,625,810,100",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,81.70,0.00,83.49,0.00,0.00,3.64,3.67,3.77,4.03,0.00,6.83,16.10,2.79,9.67,753.16,0.00
487,2022-11-27,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,437.86",733.56,316.07,"1,067.02",0.02,"1,022.30",0.02,0.00,0.00,0.00,"1,067.02","67,626,867,824",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,81.70,0.00,83.49,0.00,0.00,3.64,3.67,3.77,4.03,0.00,6.83,14.30,2.79,9.67,753.16,0.00
488,2022-11-28,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,408.27",717.90,312.21,"1,059.57",-7.45,"1,022.32",0.02,0.00,0.00,0.00,"1,059.57","67,155,019,564",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,81.47,0.00,81.87,0.00,0.00,3.67,3.67,3.80,4.03,-0.70,6.57,13.01,2.07,8.91,744.01,-1.21
489,2022-11-29,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,433.39",727.54,315.58,"1,084.37",24.80,"1,022.33",0.01,0.00,0.00,0.00,"1,084.37","68,726,574,366",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,82.12,0.00,82.98,0.00,0.00,3.72,3.72,3.83,4.03,2.34,3.10,15.65,5.86,12.24,751.77,1.04
490,2022-11-30,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,472.53",729.54,321.00,"1,099.89",15.52,"1,022.35",0.02,0.00,0.00,0.00,"1,099.89","69,710,145,925",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,82.35,0.00,84.66,0.00,0.00,3.69,3.70,3.80,4.03,1.43,4.08,16.92,6.31,15.37,763.87,1.61
491,2022-12-01,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,479.84",740.60,322.02,"1,087.43",-12.46,"1,022.36",0.01,0.00,0.00,0.00,"1,087.43","68,920,901,624",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,82.89,0.00,84.94,0.00,0.00,3.65,3.68,3.75,4.03,-1.13,2.39,12.98,8.02,12.23,766.13,0.30
492,2022-12-02,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,434.33",732.95,315.02,"1,076.84",-10.59,"1,022.37",0.01,0.00,0.00,0.00,"1,076.84","68,249,250,532",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,82.71,0.00,84.40,0.00,0.00,3.62,3.63,3.72,4.03,-0.97,0.92,12.47,7.36,9.87,752.07,-1.84
493,2022-12-03,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,434.33",732.95,315.02,"1,076.85",0.01,"1,022.39",0.02,0.00,0.00,0.00,"1,076.85","68,250,107,016",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,82.71,0.00,84.40,0.00,0.00,3.62,3.63,3.72,4.03,0.00,0.92,11.71,7.36,9.34,752.07,0.00
494,2022-12-04,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,434.33",732.95,315.02,"1,076.86",0.01,"1,022.40",0.01,0.00,0.00,0.00,"1,076.86","68,250,963,501",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,82.71,0.00,84.40,0.00,0.00,3.62,3.63,3.72,4.03,0.00,0.92,12.23,7.36,9.34,752.07,0.00
495,2022-12-05,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,419.32",733.32,313.91,"1,064.64",-12.22,"1,022.41",0.01,0.00,0.00,0.00,"1,064.64","67,475,907,376",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,82.91,0.00,84.46,0.00,0.00,3.61,3.61,3.69,4.03,-1.14,0.48,10.96,5.24,8.09,747.43,-0.62
496,2022-12-06,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,393.16",719.44,310.14,"1,054.13",-10.51,"1,022.43",0.02,0.00,0.00,0.00,"1,054.13","66,810,167,063",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,84.12,0.00,84.81,0.00,0.00,3.63,3.60,3.73,4.03,-0.99,-2.79,9.86,4.00,7.24,739.35,-1.08
497,2022-12-07,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,382.81",718.14,308.27,"1,043.06",-11.07,"1,022.44",0.01,0.00,0.00,0.00,"1,043.06","66,108,612,943",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,84.10,0.00,85.18,0.00,0.00,3.67,3.62,3.79,4.03,-1.05,-5.17,8.21,3.73,6.54,736.15,-0.43
498,2022-12-08,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,371.08",712.52,308.24,"1,034.60",-8.46,"1,022.46",0.02,0.00,0.00,0.00,"1,034.60","65,572,145,291",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,84.26,0.00,85.80,0.00,0.00,3.68,3.61,3.79,4.03,-0.81,-4.86,7.33,3.00,5.92,732.52,-0.49
499,2022-12-09,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,389.04",719.49,311.63,"1,038.33",3.73,"1,022.47",0.01,0.00,0.00,0.00,"1,038.33","65,808,575,778",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,84.04,0.00,86.94,0.00,0.00,3.66,3.57,3.76,4.03,0.36,-3.58,4.03,3.37,6.12,738.07,0.76
500,2022-12-10,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,389.04",719.49,311.63,"1,038.34",0.01,"1,022.48",0.01,0.00,0.00,0.00,"1,038.34","65,809,436,239",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,84.04,0.00,86.94,0.00,0.00,3.66,3.57,3.76,4.03,0.00,-3.58,4.92,3.37,6.37,738.07,0.00
501,2022-12-11,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,389.04",719.49,311.63,"1,038.36",0.02,"1,022.50",0.02,0.00,0.00,0.00,"1,038.36","65,810,296,700",한국투자증권,2021-07-29,"63,379,344,824","63,379,344,824",혼합,배당,투자신탁,국민은행,84.04,0.00,86.93,0.00,0.00,3.66,3.57,3.76,4.03,0.00,-3.58,4.20,3.37,6.37,738.07,0.00
502,2022-12-12,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,373.02",715.22,309.64,"1,034.49",-3.87,"1,022.51",0.01,0.00,0.00,0.00,"1,034.49","65,565,237,290",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,84.73,0.00,87.61,0.00,0.00,3.62,3.58,3.75,4.03,-0.37,-2.83,3.81,2.98,5.97,733.12,-0.67
503,2022-12-13,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,372.40",715.16,309.56,"1,030.77",-3.72,"1,022.52",0.01,0.00,0.00,0.00,"1,030.77","65,329,355,856",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,84.59,0.00,85.94,0.00,0.00,3.62,3.58,3.77,4.03,-0.36,-2.22,3.44,2.12,4.94,732.93,-0.03
504,2022-12-14,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,399.25",729.00,313.23,"1,045.22",14.45,"1,022.53",0.01,0.00,0.00,0.00,"1,045.22","66,245,032,152",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,85.08,0.00,87.19,0.00,0.00,3.53,3.47,3.68,4.03,1.40,0.21,5.70,5.02,7.33,741.23,1.13
505,2022-12-15,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,360.97",722.68,307.73,"1,041.26",-3.96,"1,022.54",0.01,0.00,0.00,0.00,"1,041.26","65,994,016,625",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,85.04,0.00,87.85,0.00,0.00,3.54,3.44,3.68,4.03,-0.38,0.64,5.48,3.03,7.28,729.40,-1.60
506,2022-12-16,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,360.02",717.41,307.48,"1,044.44",3.18,"1,022.55",0.01,0.00,0.00,0.00,"1,044.44","66,195,579,680",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,86.76,0.00,88.34,0.00,0.00,3.54,3.44,3.69,4.03,0.31,0.59,4.21,4.77,7.35,729.11,-0.04
507,2022-12-17,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,360.02",717.41,307.48,"1,044.45",0.01,"1,022.57",0.02,0.00,0.00,0.00,"1,044.45","66,196,287,990",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,86.76,0.00,88.34,0.00,0.00,3.54,3.44,3.69,4.03,0.00,0.59,4.27,4.77,6.47,729.11,0.00
508,2022-12-18,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,360.02",717.41,307.48,"1,044.46",0.01,"1,022.58",0.01,0.00,0.00,0.00,"1,044.46","66,196,996,300",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,86.76,0.00,88.34,0.00,0.00,3.54,3.44,3.69,4.03,0.00,0.59,4.57,4.77,6.47,729.11,0.00
509,2022-12-19,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,352.17",717.22,306.77,"1,045.63",1.17,"1,022.59",0.01,0.00,0.00,0.00,"1,045.63","66,271,265,655",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,87.35,0.00,88.93,0.00,0.00,3.55,3.45,3.71,4.03,0.11,1.08,4.69,7.02,6.59,726.68,-0.33
510,2022-12-20,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,333.29",703.13,304.05,"1,047.03",1.40,"1,022.60",0.01,0.00,0.00,0.00,"1,047.03","66,359,697,138",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,87.44,0.00,88.96,0.00,0.00,3.69,3.62,3.83,4.03,0.13,1.58,4.83,5.26,7.76,720.85,-0.80
511,2022-12-21,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,328.95",705.70,303.23,"1,052.83",5.80,"1,022.61",0.01,0.00,0.00,0.00,"1,052.83","66,727,353,581",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,88.61,0.00,89.05,0.00,0.00,3.64,3.55,3.77,4.03,0.55,0.73,5.89,6.38,8.37,719.51,-0.19
512,2022-12-22,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,356.73",715.02,307.48,"1,066.58",13.75,"1,022.62",0.01,0.00,0.00,0.00,"1,066.58","67,598,956,249",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,89.06,0.00,90.55,0.00,0.00,3.57,3.49,3.72,4.03,1.31,2.43,1.41,8.31,9.42,728.09,1.19
513,2022-12-23,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,313.69",691.25,302.07,"1,049.59",-16.99,"1,022.63",0.01,0.00,0.00,0.00,"1,049.59","66,522,223,874",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,88.81,0.00,90.99,0.00,0.00,3.62,3.57,3.78,4.03,-1.59,0.49,-0.68,9.08,7.38,714.79,-1.83
514,2022-12-24,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,313.69",691.25,302.07,"1,049.60",0.01,"1,022.64",0.01,0.00,0.00,0.00,"1,049.60","66,522,830,562",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,88.80,0.00,90.99,0.00,0.00,3.62,3.57,3.78,4.03,0.00,0.49,-1.18,9.08,6.62,714.79,0.00
515,2022-12-25,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,313.69",691.25,302.07,"1,049.61",0.01,"1,022.65",0.01,0.00,0.00,0.00,"1,049.61","66,523,437,252",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,88.80,0.00,90.99,0.00,0.00,3.62,3.57,3.78,4.03,0.00,0.49,-1.63,9.08,6.62,714.79,0.00
516,2022-12-26,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,317.14",694.68,302.27,"1,056.15",6.54,"1,022.65",0.00,0.00,0.00,0.00,"1,056.15","66,937,856,162",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,90.35,0.00,91.98,0.00,0.00,3.66,3.64,3.80,4.03,0.62,1.01,-1.02,15.17,7.28,715.86,0.15
517,2022-12-27,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,332.79",704.19,304.22,"1,070.44",14.29,"1,022.66",0.01,0.00,0.00,0.00,"1,070.44","67,843,475,722",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,89.74,0.00,92.06,0.00,0.00,3.66,3.65,3.77,3.98,1.35,2.24,0.32,16.71,7.89,720.70,0.68
518,2022-12-28,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,280.45",692.37,297.09,"1,000.00",-73.12,"1,000.00",-34.95,0.00,0.00,0.00,"1,073.12","63,379,217,411",한국투자증권,2021-07-29,"63,379,217,411","63,379,217,411",혼합,배당,투자신탁,국민은행,89.32,0.00,98.47,0.00,0.00,3.67,3.68,3.77,3.98,0.25,1.93,1.28,20.97,8.21,704.53,-2.24
519,2022-12-29,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,236.40",679.29,291.10,973.50,-26.50,"1,000.00",0.00,0.00,0.00,0.00,"1,044.68","64,231,025,532",한국투자증권,2021-07-29,"65,979,483,513","65,979,483,513",혼합,배당,투자신탁,국민은행,93.40,0.00,95.22,0.00,0.00,3.72,3.75,3.80,3.98,-2.65,-2.05,-3.66,15.72,3.34,690.92,-1.93
520,2022-12-30,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,0.00,0.00,0.00,973.50,0.00,"1,000.01",0.01,0.00,0.00,0.00,"1,044.69","64,231,282,876",한국투자증권,2021-07-29,"65,979,483,513","65,979,483,513",혼합,배당,투자신탁,국민은행,93.40,0.00,95.22,0.00,0.00,3.72,3.74,3.80,3.98,0.00,-0.47,-5.02,15.68,0.91,690.92,0.00
521,2022-12-31,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,0.00,0.00,0.00,973.51,0.01,"1,000.01",0.00,0.00,0.00,0.00,"1,044.69","64,231,540,220",한국투자증권,2021-07-29,"65,979,483,513","65,979,483,513",혼합,배당,투자신탁,국민은행,93.40,0.00,95.22,0.00,0.00,3.72,3.74,3.80,3.98,0.00,-0.47,-5.02,15.69,0.91,690.92,0.00
522,2023-01-01,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,0.00,0.00,0.00,973.51,0.00,"1,000.02",0.01,0.00,0.00,0.00,"1,044.70","64,231,797,567",한국투자증권,2021-07-29,"65,979,483,513","65,979,483,513",혼합,배당,투자신탁,국민은행,93.40,0.00,95.21,0.00,0.00,3.72,3.74,3.80,3.98,0.00,-0.47,-3.93,15.68,0.91,690.92,0.00
523,2023-01-02,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,225.67",671.51,289.79,955.28,-18.23,"1,000.02",0.00,0.00,0.00,0.00,"1,025.13","63,028,600,690",한국투자증권,2021-07-29,"65,979,483,513","65,979,483,513",혼합,배당,투자신탁,국민은행,93.84,0.00,95.43,0.00,0.00,3.78,3.81,3.84,3.98,-1.87,-2.94,-4.80,13.52,-0.98,687.60,-0.48
524,2023-01-03,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,218.68",674.95,289.58,950.91,-4.37,"1,000.02",0.00,0.00,0.00,0.00,"1,020.44","62,740,692,336",한국투자증권,2021-07-29,"65,979,483,513","65,979,483,513",혼합,배당,투자신탁,국민은행,94.47,0.00,96.04,0.00,0.00,3.66,3.67,3.73,3.96,-0.46,-4.67,-5.24,13.00,-2.52,685.44,-0.31
525,2023-01-04,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,255.98",683.67,295.98,963.42,12.51,"1,000.02",0.00,0.00,0.00,0.00,"1,033.87","63,566,187,799",한국투자증권,2021-07-29,"65,979,483,513","65,979,483,513",혼합,배당,투자신탁,국민은행,95.32,0.00,96.61,0.00,0.00,3.63,3.62,3.68,3.96,1.32,-3.66,-3.99,12.03,-3.01,696.97,1.68
526,2023-01-05,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,264.65",679.92,297.87,941.06,-22.36,"1,000.03",0.01,0.00,0.00,0.00,"1,009.87","62,090,683,985",한국투자증권,2021-07-29,"65,979,483,513","65,979,483,513",혼합,배당,투자신탁,국민은행,94.77,0.00,96.01,0.00,0.00,3.64,3.61,3.68,3.96,-2.32,-3.33,-5.14,9.98,-4.18,699.64,0.38
527,2023-01-06,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,289.97",688.94,301.53,941.94,0.88,"1,000.03",0.00,0.00,0.00,0.00,"1,010.81","62,148,631,369",한국투자증권,2021-07-29,"65,979,483,513","65,979,483,513",혼합,배당,투자신탁,국민은행,93.93,0.00,95.50,0.00,0.00,3.68,3.62,3.70,3.92,0.09,-3.24,-4.11,8.84,-2.14,707.47,1.12
528,2023-01-07,100004,라이프한국기업ESG향상일반사모투자신탁제1호,강대권,"2,289.97",688.94,301.53,941.94,0.00,"1,000.03",0.00,0.00,0.00,0.00,"1,010.82","62,148,735,947",한국투자증권,2021-07-29,"65,979,483,513","65,979,483,513",혼합,배당,투자신탁,국민은행,93.93,0.00,95.50,0.00,0.00,3.68,3.62,3.70,3.92,0.00,-3.24,-3.09,7.92,-3.68,707.47,0.00
